    N   =   10000
  -0.0065526053   0.0060883607  0.00014419334
  -0.0066336145   0.0060403679  0.00014645609
  -0.0067139525   0.0059912109  0.00014871876
  -0.0067935609   0.0059408548  0.00015097505
  -0.0068723596   0.0058893097  0.00015321998
  -0.0069502959   0.0058366112  0.00015545240
  -0.0070273295   0.0057827936  0.00015767108
  -0.0071034236   0.0057278954  0.00015987438
  -0.0071785494   0.0056719620  0.00016206089
  -0.0072526907   0.0056150425  0.00016422987
  -0.0073258455   0.0055571822  0.00016638114
  -0.0073980214   0.0054984113  0.00016851401
  -0.0074692095   0.0054387442  0.00017062511
  -0.0075393866   0.0053782223  0.00017271229
  -0.0076085600   0.0053169008  0.00017477775
  -0.0076767563   0.0052548189  0.00017682469
  -0.0077440066   0.0051920006  0.00017885613
  -0.0078103435   0.0051284585  0.00018087493
  -0.0078758013   0.0050641945  0.00018288406
  -0.0079404170   0.0049991975  0.00018488647
  -0.0080042273   0.0049334312  0.00018688401
  -0.0080672374   0.0048668293  0.00018887421
  -0.0081294105   0.0047993436  0.00019085322
  -0.0081907102   0.0047309469  0.00019281988
  -0.0082510971   0.0046616116  0.00019477333
  -0.0083105190   0.0045913131  0.00019671204
  -0.0083689106   0.0045200390  0.00019863387
  -0.0084262003   0.0044477955  0.00020053679
  -0.0084823222   0.0043746088  0.00020241957
  -0.0085372267   0.0043005097  0.00020428138
  -0.0085908568   0.0042255152  0.00020611806
  -0.0086431325   0.0041496698  0.00020792423
  -0.0086939932   0.0040730509  0.00020969781
  -0.0087434035   0.0039957434  0.00021143875
  -0.0087913464   0.0039178322  0.00021314796
  -0.0088378200   0.0038394007  0.00021482705
  -0.0088828365   0.0037605306  0.00021647847
  -0.0089264276   0.0036813017  0.00021810611
  -0.0089686546   0.0036017747  0.00021971502
  -0.0090095775   0.0035219640  0.00022130657
  -0.0090492248   0.0034418773  0.00022287916
  -0.0090876240   0.0033615309  0.00022443246
  -0.0091248078   0.0032809347  0.00022596702
  -0.0091608069   0.0032000868  0.00022748335
  -0.0091956435   0.0031189751  0.00022898148
  -0.0092293268   0.0030375842  0.00023046113
  -0.0092618573   0.0029559051  0.00023192258
  -0.0092932453   0.0028739287  0.00023336746
  -0.0093234894   0.0027916160  0.00023479384
  -0.0093525462   0.0027089365  0.00023619607
  -0.0093803597   0.0026258905  0.00023756907
  -0.0094068790   0.0025424999  0.00023890903
  -0.0094320610   0.0024588007  0.00024021320
  -0.0094558713   0.0023748376  0.00024147965
  -0.0094782823   0.0022906648  0.00024270746
  -0.0094992787   0.0022063515  0.00024389788
  -0.0095188834   0.0021219717  0.00024505597
  -0.0095371390   0.0020375585  0.00024618543
  -0.0095540669   0.0019531268  0.00024728669
  -0.0095696801   0.0018686955  0.00024835998
  -0.0095839924   0.0017842844  0.00024940603
  -0.0095970191   0.0016999094  0.00025042578
  -0.0096087736   0.0016155813  0.00025142001
  -0.0096192617   0.0015313083  0.00025238914
  -0.0096284830   0.0014471086  0.00025333446
  -0.0096364602   0.0013630106  0.00025426084
  -0.0096432298   0.0012790056  0.00025517195
  -0.0096487981   0.0011950633  0.00025606734
  -0.0096531458   0.0011111588  0.00025694466
  -0.0096562369   0.0010272798  0.00025780064
  -0.0096580257  0.00094342912  0.00025863136
  -0.0096584605  0.00085962531  0.00025943237
  -0.0096574844  0.00077590463  0.00026019866
  -0.0096550388  0.00069233519  0.00026092623
  -0.0096511028  0.00060902116  0.00026161626
  -0.0096456998  0.00052604803  0.00026227158
  -0.0096388586  0.00044348015  0.00026289322
  -0.0096306106  0.00036137543  0.00026348171
  -0.0096209935  0.00027978646  0.00026403771
  -0.0096100518  0.00019875770  0.00026456205
  -0.0095978334  0.00011832182  0.00026505531
  -0.0095843801  3.8498590E-05  0.00026551697
  -0.0095697174 -4.0686177E-05  0.00026594613
  -0.0095538897 -0.00011918235  0.00026634640
  -0.0095369748 -0.00019696347  0.00026672343
  -0.0095190484 -0.00027403481  0.00026708116
  -0.0095001751 -0.00035042065  0.00026742220
  -0.0094804070 -0.00042615938  0.00026774812
  -0.0094597813 -0.00050130142  0.00026805946
  -0.0094383166 -0.00057590810  0.00026835520
  -0.0094160020 -0.00065004954  0.00026863159
  -0.0093927803 -0.00072377815  0.00026888223
  -0.0093685871 -0.00079709298  0.00026910408
  -0.0093433823 -0.00086997694  0.00026929682
  -0.0093171310 -0.00094241010  0.00026945983
  -0.0092898010  -0.0010143639  0.00026959235
  -0.0092613670  -0.0010858004  0.00026969401
  -0.0092318141  -0.0011566757  0.00026976507
  -0.0092011401  -0.0012269476  0.00026980609
  -0.0091693461  -0.0012965867  0.00026981626
  -0.0091364090  -0.0013655627  0.00026979219
  -0.0091023101  -0.0014338057  0.00026973364
  -0.0090670657  -0.0015012391  0.00026964380
  -0.0090307115  -0.0015677975  0.00026952637
  -0.0089932935  -0.0016334257  0.00026938501
  -0.0089548674  -0.0016980778  0.00026922346
  -0.0089154987  -0.0017617191  0.00026904566
  -0.0088752643  -0.0018243331  0.00026885554
  -0.0088342415  -0.0018859381  0.00026865494
  -0.0087924681  -0.0019465776  0.00026844093
  -0.0087499567  -0.0020062715  0.00026821119
  -0.0087067244  -0.0020650322  0.00026796523
  -0.0086627833  -0.0021228754  0.00026770240
  -0.0086181352  -0.0021798138  0.00026742139
  -0.0085727740  -0.0022358501  0.00026712071
  -0.0085266945  -0.0022909735  0.00026679938
  -0.0084799034  -0.0023451635  0.00026645754
  -0.0084324223  -0.0023984136  0.00026609487
  -0.0083842483  -0.0024507327  0.00026570695
  -0.0083353635  -0.0025020997  0.00026529010
  -0.0082857679  -0.0025524754  0.00026484355
  -0.0082354769  -0.0026018199  0.00026436800
  -0.0081845161  -0.0026500959  0.00026386495
  -0.0081329186  -0.0026972684  0.00026333664
  -0.0080807265  -0.0027433026  0.00026278638
  -0.0080279999  -0.0027881669  0.00026221933
  -0.0079748219  -0.0028318580  0.00026164088
  -0.0079212531  -0.0028744126  0.00026105179
  -0.0078673266  -0.0029158606  0.00026045164
  -0.0078130745  -0.0029562267  0.00025984132
  -0.0077585271  -0.0029955421  0.00025922214
  -0.0077037055  -0.0030338455  0.00025859502
  -0.0076486155  -0.0030711787  0.00025796023
  -0.0075932466  -0.0031075757  0.00025731777
  -0.0075375843  -0.0031430531  0.00025666878
  -0.0074816290  -0.0031776300  0.00025601507
  -0.0074253583  -0.0032113445  0.00025535379
  -0.0073687210  -0.0032442100  0.00025468006
  -0.0073116670  -0.0032762099  0.00025399005
  -0.0072541567  -0.0033073083  0.00025328100
  -0.0071961630  -0.0033374570  0.00025255099
  -0.0071376701  -0.0033665994  0.00025179874
  -0.0070786731  -0.0033946677  0.00025102404
  -0.0070191897  -0.0034215775  0.00025022954
  -0.0069592850  -0.0034472543  0.00024942104
  -0.0068990315  -0.0034716676  0.00024860131
  -0.0068384872  -0.0034947970  0.00024777104
  -0.0067777110  -0.0035166235  0.00024693118
  -0.0067167672  -0.0035371347  0.00024608314
  -0.0066557231  -0.0035563296  0.00024522845
  -0.0065946440  -0.0035742203  0.00024436838
  -0.0065335850  -0.0035908275  0.00024350384
  -0.0064725975  -0.0036061635  0.00024263753
  -0.0064117591  -0.0036202511  0.00024177517
  -0.0063511374  -0.0036331581  0.00024091926
  -0.0062907629  -0.0036449650  0.00024006886
  -0.0062306385  -0.0036557462  0.00023922157
  -0.0061707484  -0.0036655636  0.00023837429
  -0.0061110644  -0.0036744659  0.00023752343
  -0.0060515480  -0.0036824883  0.00023666487
  -0.0059921483  -0.0036896485  0.00023579404
  -0.0059328120  -0.0036959250  0.00023490855
  -0.0058735282  -0.0037012734  0.00023401121
  -0.0058143081  -0.0037056720  0.00023310449
  -0.0057551594  -0.0037091085  0.00023218938
  -0.0056960889  -0.0037115694  0.00023126659
  -0.0056371073  -0.0037130401  0.00023033707
  -0.0055782298  -0.0037135077  0.00022940182
  -0.0055194737  -0.0037129652  0.00022846143
  -0.0054608468  -0.0037114099  0.00022751518
  -0.0054023470  -0.0037088156  0.00022656332
  -0.0053440091  -0.0037051381  0.00022561114
  -0.0052858937  -0.0037003615  0.00022466426
  -0.0052280592  -0.0036944943  0.00022372661
  -0.0051705564  -0.0036875606  0.00022280086
  -0.0051134267  -0.0036795958  0.00022188852
  -0.0050566997  -0.0036706450  0.00022098985
  -0.0050003895  -0.0036607620  0.00022010324
  -0.0049444807  -0.0036500055  0.00021922384
  -0.0048889225  -0.0036384010  0.00021834572
  -0.0048336819  -0.0036259308  0.00021746737
  -0.0047787506  -0.0036125754  0.00021658876
  -0.0047241272  -0.0035983168  0.00021570952
  -0.0046698159  -0.0035831350  0.00021482930
  -0.0046158296  -0.0035670083  0.00021394816
  -0.0045621912  -0.0035499164  0.00021306664
  -0.0045089344  -0.0035318499  0.00021218525
  -0.0044560854  -0.0035128190  0.00021130216
  -0.0044036423  -0.0034928216  0.00021041408
  -0.0043516212  -0.0034718248  0.00020952210
  -0.0043000653  -0.0034498016  0.00020862959
  -0.0042490297  -0.0034267396  0.00020774026
  -0.0041985752  -0.0034026386  0.00020685795
  -0.0041487674  -0.0033775111  0.00020598674
  -0.0040996765  -0.0033513846  0.00020513098
  -0.0040513766  -0.0033243108  0.00020429465
  -0.0040039234  -0.0032963809  0.00020347824
  -0.0039573183  -0.0032676917  0.00020267819
  -0.0039115439  -0.0032383106  0.00020189270
  -0.0038665794  -0.0032082967  0.00020112098
  -0.0038223934  -0.0031777024  0.00020036192
  -0.0037789437  -0.0031465675  0.00019961402
  -0.0037361836  -0.0031149141  0.00019887595
  -0.0036940707  -0.0030827459  0.00019814726
  -0.0036525800  -0.0030500575  0.00019742862
  -0.0036116932  -0.0030168618  0.00019671872
  -0.0035713608  -0.0029831669  0.00019601264
  -0.0035315339  -0.0029489446  0.00019530749
  -0.0034921846  -0.0029141500  0.00019460270
  -0.0034533026  -0.0028787335  0.00019389882
  -0.0034148920  -0.0028426439  0.00019319717
  -0.0033769711  -0.0028058278  0.00019249992
  -0.0033395765  -0.0027682305  0.00019181068
  -0.0033027758  -0.0027298041  0.00019113517
  -0.0032666587  -0.0026905439  0.00019047779
  -0.0032312877  -0.0026504753  0.00018983852
  -0.0031967135  -0.0026096199  0.00018921749
  -0.0031629891  -0.0025680054  0.00018861573
  -0.0031301631  -0.0025256735  0.00018803421
  -0.0030982720  -0.0024826772  0.00018747326
  -0.0030673342  -0.0024390732  0.00018693243
  -0.0030373532  -0.0023949089  0.00018641141
  -0.0030083373  -0.0023502181  0.00018591172
  -0.0029803056  -0.0023050542  0.00018543410
  -0.0029532429  -0.0022594838  0.00018497462
  -0.0029271133  -0.0022135499  0.00018452878
  -0.0029018803  -0.0021672758  0.00018409312
  -0.0028775117  -0.0021206724  0.00018366500
  -0.0028539790  -0.0020737426  0.00018324238
  -0.0028312555  -0.0020264805  0.00018282377
  -0.0028093180  -0.0019788648  0.00018240900
  -0.0027881687  -0.0019308549  0.00018200166
  -0.0027678473  -0.0018824328  0.00018160677
  -0.0027483822  -0.0018336105  0.00018122588
  -0.0027297902  -0.0017843988  0.00018085955
  -0.0027120896  -0.0017348065  0.00018050887
  -0.0026953028  -0.0016848457  0.00018017535
  -0.0026794534  -0.0016345369  0.00017986048
  -0.0026645591  -0.0015839096  0.00017956527
  -0.0026506248  -0.0015329923  0.00017929053
  -0.0026376602  -0.0014817972  0.00017903982
  -0.0026256989  -0.0014303561  0.00017881805
  -0.0026147528  -0.0013787307  0.00017862601
  -0.0026048043  -0.0013269802  0.00017846192
  -0.0025958194  -0.0012751497  0.00017832299
  -0.0025877563  -0.0012232694  0.00017820593
  -0.0025805700  -0.0011713565  0.00017810704
  -0.0025742123  -0.0011194174  0.00017802198
  -0.0025686261  -0.0010674391  0.00017794610
  -0.0025637692  -0.0010153684  0.00017787844
  -0.0025596476 -0.00096315059  0.00017782191
  -0.0025562807 -0.00091075552  0.00017777801
  -0.0025536869 -0.00085816083  0.00017774721
  -0.0025518887 -0.00080534634  0.00017772992
  -0.0025509152 -0.00075229555  0.00017772679
  -0.0025508023 -0.00069899967  0.00017773854
  -0.0025515870 -0.00064546251  0.00017776517
  -0.0025532929 -0.00059169317  0.00017780545
  -0.0025559446 -0.00053767586  0.00017786102
  -0.0025596071 -0.00048340119  0.00017793768
  -0.0025643547 -0.00042889674  0.00017804036
  -0.0025702508 -0.00037421630  0.00017817239
  -0.0025773427 -0.00031943102  0.00017833576
  -0.0025856595 -0.00026462346  0.00017853123
  -0.0025952109 -0.00020988365  0.00017875819
  -0.0026059832 -0.00015530823  0.00017901383
  -0.0026179222 -0.00010098935  0.00017929201
  -0.0026309470 -4.6970683E-05  0.00017958777
  -0.0026450010  6.7351332E-06  0.00017990030
  -0.0026600400  6.0116239E-05  0.00018022930
  -0.0026760216  0.00011316456  0.00018057417
  -0.0026929054  0.00016587944  0.00018093443
  -0.0027106571  0.00021826748  0.00018130996
  -0.0027292515  0.00027033874  0.00018170108
  -0.0027486715  0.00032209595  0.00018210749
  -0.0027688829  0.00037353248  0.00018252583
  -0.0027898353  0.00042467655  0.00018295338
  -0.0028115107  0.00047558207  0.00018339179
  -0.0028339184  0.00052629763  0.00018384423
  -0.0028570846  0.00057686192  0.00018431423
  -0.0028810482  0.00062730285  0.00018480557
  -0.0029058598  0.00067763494  0.00018532236
  -0.0029315811  0.00072785425  0.00018586887
  -0.0029582796  0.00077792475  0.00018644834
  -0.0029859930  0.00082777044  0.00018705910
  -0.0030147127  0.00087732732  0.00018769721
  -0.0030444256  0.00092655334  0.00018836078
  -0.0030751174  0.00097541060  0.00018904845
  -0.0031067678   0.0010238657  0.00018975861
  -0.0031393518   0.0010718936  0.00019048953
  -0.0031728441   0.0011194805  0.00019123997
  -0.0032072287   0.0011666224  0.00019200977
  -0.0032425070   0.0012133093  0.00019279950
  -0.0032786705   0.0012595038  0.00019360610
  -0.0033156779   0.0013051843  0.00019442450
  -0.0033534936   0.0013503566  0.00019525212
  -0.0033920965   0.0013950353  0.00019608820
  -0.0034314754   0.0014392376  0.00019693291
  -0.0034716282   0.0014829821  0.00019778728
  -0.0035125621   0.0015262904  0.00019865341
  -0.0035543014   0.0015691863  0.00019953534
  -0.0035969014   0.0016116791  0.00020043907
  -0.0036404192   0.0016537289  0.00020136745
  -0.0036848780   0.0016952829  0.00020232016
  -0.0037302913   0.0017362921  0.00020329751
  -0.0037766671   0.0017767021  0.00020430024
  -0.0038240006   0.0018164509  0.00020532858
  -0.0038722694   0.0018554761  0.00020638195
  -0.0039214321   0.0018937241  0.00020745923
  -0.0039714385   0.0019311635  0.00020856011
  -0.0040222563   0.0019677771  0.00020968649
  -0.0040738555   0.0020035238  0.00021083756
  -0.0041261743   0.0020383681  0.00021200887
  -0.0041791432   0.0020723007  0.00021319618
  -0.0042326980   0.0021053312  0.00021439607
  -0.0042867827   0.0021374820  0.00021560574
  -0.0043413487   0.0021687849  0.00021682277
  -0.0043963535   0.0021992828  0.00021804528
  -0.0044517664   0.0022290387  0.00021927330
  -0.0045075990   0.0022581283  0.00022051111
  -0.0045638934   0.0022865905  0.00022176234
  -0.0046206815   0.0023144436  0.00022302772
  -0.0046779949   0.0023417041  0.00022430782
  -0.0047358730   0.0023683825  0.00022560381
  -0.0047943618   0.0023944763  0.00022691714
  -0.0048535074   0.0024199655  0.00022824903
  -0.0049133452   0.0024448145  0.00022959986
  -0.0049738941   0.0024689888  0.00023097028
  -0.0050351861   0.0024924631  0.00023236436
  -0.0050972617   0.0025151769  0.00023378530
  -0.0051601298   0.0025370490  0.00023523250
  -0.0052237722   0.0025580031  0.00023670355
  -0.0052881542   0.0025779731  0.00023819537
  -0.0053532308   0.0025969037  0.00023970449
  -0.0054189482   0.0026147479  0.00024122692
  -0.0054852395   0.0026314681  0.00024275779
  -0.0055520223   0.0026470541  0.00024429255
  -0.0056192368   0.0026615355  0.00024583149
  -0.0056868572   0.0026749316  0.00024737676
  -0.0057548575   0.0026872484  0.00024892888
  -0.0058232083   0.0026984942  0.00025048775
  -0.0058918831   0.0027086819  0.00025205342
  -0.0059608619   0.0027178269  0.00025362624
  -0.0060301319   0.0027259422  0.00025520654
  -0.0060996794   0.0027330330  0.00025679365
  -0.0061694768   0.0027391133  0.00025838623
  -0.0062395176   0.0027442259  0.00025998742
  -0.0063098325   0.0027483944  0.00026160274
  -0.0063804548   0.0027516118  0.00026323619
  -0.0064514081   0.0027538528  0.00026489017
  -0.0065227033   0.0027550812  0.00026656574
  -0.0065943390   0.0027552553  0.00026826278
  -0.0066663026   0.0027543292  0.00026997977
  -0.0067385631   0.0027522493  0.00027171264
  -0.0068110523   0.0027489759  0.00027345448
  -0.0068837006   0.0027445176  0.00027520159
  -0.0069564675   0.0027388949  0.00027695327
  -0.0070293227   0.0027321233  0.00027870876
  -0.0071022391   0.0027242185  0.00028046708
  -0.0071751938   0.0027151988  0.00028222739
  -0.0072481710   0.0027050845  0.00028398926
  -0.0073211650   0.0026938925  0.00028575258
  -0.0073941732   0.0026816234  0.00028751583
  -0.0074671657   0.0026682742  0.00028927447
  -0.0075401117   0.0026538798  0.00029102678
  -0.0076130129   0.0026384834  0.00029277466
  -0.0076858912   0.0026221166  0.00029452117
  -0.0077587801   0.0026047963  0.00029626972
  -0.0078317200   0.0025865239  0.00029802406
  -0.0079047555   0.0025672836  0.00029978820
  -0.0079779336   0.0025470377  0.00030156609
  -0.0080512929   0.0025257121  0.00030335946
  -0.0081248206   0.0025032082  0.00030516461
  -0.0081984658   0.0024794574  0.00030697772
  -0.0082721747   0.0024544114  0.00030879676
  -0.0083458885   0.0024280311  0.00031061998
  -0.0084195416   0.0024002878  0.00031244546
  -0.0084930638   0.0023711667  0.00031427142
  -0.0085663862   0.0023406691  0.00031609672
  -0.0086394522   0.0023088096  0.00031792150
  -0.0087122212   0.0022755919  0.00031974552
  -0.0087846283   0.0022410055  0.00032156403
  -0.0088565892   0.0022050732  0.00032337215
  -0.0089280345   0.0021678445  0.00032516738
  -0.0089989125   0.0021293804  0.00032694865
  -0.0090691876   0.0020897487  0.00032871583
  -0.0091388402   0.0020490223  0.00033046973
  -0.0092078700   0.0020072783  0.00033221260
  -0.0092763070   0.0019645938  0.00033394914
  -0.0093442192   0.0019210144  0.00033568510
  -0.0094116639   0.0018765351  0.00033742176
  -0.0094786738   0.0018311433  0.00033915864
  -0.0095452767   0.0017848222  0.00034089587
  -0.0096114934   0.0017375444  0.00034263345
  -0.0096773314   0.0016892741  0.00034437073
  -0.0097427817   0.0016399745  0.00034610631
  -0.0098078201   0.0015896179  0.00034783865
  -0.0098724230   0.0015381955  0.00034956792
  -0.0099365897   0.0014856931  0.00035129590
   -0.010000304   0.0014320667  0.00035302025
   -0.010063518   0.0013772822  0.00035473633
   -0.010126179   0.0013213240  0.00035643998
   -0.010188232   0.0012641892  0.00035812762
   -0.010249621   0.0012058843  0.00035979611
   -0.010310291   0.0011464252  0.00036144256
   -0.010370184   0.0010858432  0.00036306475
   -0.010429257   0.0010241963  0.00036466339
   -0.010487509  0.00096154496  0.00036624299
   -0.010544949  0.00089791477  0.00036780579
   -0.010601577  0.00083332459  0.00036935228
   -0.010657394  0.00076779439  0.00037088323
   -0.010712407  0.00070133872  0.00037239996
   -0.010766624  0.00063396065  0.00037390380
   -0.010820050  0.00056564988  0.00037539542
   -0.010872671  0.00049639035  0.00037687445
   -0.010924459  0.00042618401  0.00037834178
   -0.010975413  0.00035503891  0.00037980151
   -0.011025528  0.00028293337  0.00038125522
   -0.011074775  0.00020984130  0.00038270145
   -0.011123110  0.00013574716  0.00038413759
   -0.011170482  6.0647084E-05  0.00038556048
   -0.011216837 -1.5453500E-05  0.00038696658
   -0.011262119 -9.2542729E-05  0.00038835160
   -0.011306259 -0.00017059875  0.00038971013
   -0.011349184 -0.00024956437  0.00039103832
   -0.011390860 -0.00032935689  0.00039233735
   -0.011431280 -0.00040991311  0.00039360843
   -0.011470438 -0.00049117919  0.00039485147
   -0.011508330 -0.00057310066  0.00039606613
   -0.011544961 -0.00065562249  0.00039725244
   -0.011580348 -0.00073869351  0.00039841081
   -0.011614516 -0.00082227405  0.00039954152
   -0.011647489 -0.00090633939  0.00040064349
   -0.011679275 -0.00099085302  0.00040171626
   -0.011709917  -0.0010757683  0.00040276430
   -0.011739475  -0.0011610727  0.00040379260
   -0.011768002  -0.0012467835  0.00040480441
   -0.011795535  -0.0013329348  0.00040580152
   -0.011822090  -0.0014195691  0.00040678450
   -0.011847670  -0.0015067333  0.00040775292
   -0.011872263  -0.0015944798  0.00040870490
   -0.011895829  -0.0016828676  0.00040963546
   -0.011918287  -0.0017719267  0.00041053820
   -0.011939567  -0.0018616441  0.00041141095
   -0.011959617  -0.0019520015  0.00041225315
   -0.011978389  -0.0020429800  0.00041306398
   -0.011995832  -0.0021345537  0.00041384246
   -0.012011897  -0.0022266876  0.00041458783
   -0.012026544  -0.0023193383  0.00041529981
   -0.012039744  -0.0024124615  0.00041597817
   -0.012051461  -0.0025060246  0.00041662036
   -0.012061640  -0.0025999754  0.00041722201
   -0.012070242  -0.0026942223  0.00041778297
   -0.012077268  -0.0027886707  0.00041830584
   -0.012082741  -0.0028832369  0.00041879408
   -0.012086701  -0.0029778518  0.00041925153
   -0.012089199  -0.0030724625  0.00041968222
   -0.012090294  -0.0031670340  0.00042009035
   -0.012090052  -0.0032615561  0.00042047971
   -0.012088523  -0.0033560588  0.00042085046
   -0.012085710  -0.0034505788  0.00042119822
   -0.012081598  -0.0035451232  0.00042152006
   -0.012076175  -0.0036396892  0.00042181437
   -0.012069430  -0.0037342711  0.00042207970
   -0.012061350  -0.0038288588  0.00042231453
   -0.012051918  -0.0039234350  0.00042251758
   -0.012041122  -0.0040179734  0.00042268842
   -0.012028967  -0.0041124457  0.00042282792
   -0.012015462  -0.0042068499  0.00042293496
   -0.012000578  -0.0043011887  0.00042300428
   -0.011984281  -0.0043954332  0.00042303192
   -0.011966544  -0.0044895370  0.00042301596
   -0.011947355  -0.0045834461  0.00042295579
   -0.011926714  -0.0046771017  0.00042285177
   -0.011904632  -0.0047704417  0.00042270548
   -0.011881139  -0.0048634007  0.00042252034
   -0.011856296  -0.0049559199  0.00042230256
   -0.011830185  -0.0050479866  0.00042205755
   -0.011802860  -0.0051396257  0.00042178607
   -0.011774351  -0.0052308611  0.00042148818
   -0.011744675  -0.0053217180  0.00042116425
   -0.011713839  -0.0054122247  0.00042081428
   -0.011681833  -0.0055024083  0.00042043764
   -0.011648634  -0.0055922874  0.00042003315
   -0.011614204  -0.0056818616  0.00041960007
   -0.011578522  -0.0057711083  0.00041914019
   -0.011541587  -0.0058600211  0.00041865521
   -0.011503373  -0.0059486099  0.00041814238
   -0.011463834  -0.0060368652  0.00041759780
   -0.011422926  -0.0061247585  0.00041701804
   -0.011380608  -0.0062122477  0.00041640008
   -0.011336842  -0.0062992796  0.00041574114
   -0.011291597  -0.0063857891  0.00041503867
   -0.011244847  -0.0064716910  0.00041429121
   -0.011196594  -0.0065568732  0.00041350141
   -0.011146894  -0.0066412411  0.00041267423
   -0.011095805  -0.0067247327  0.00041181189
   -0.011043386  -0.0068072938  0.00041091582
   -0.010989704  -0.0068888797  0.00040998795
   -0.010934835  -0.0069694617  0.00040903046
   -0.010878852  -0.0070490317  0.00040804516
   -0.010821819  -0.0071276004  0.00040703280
   -0.010763774  -0.0072051828  0.00040599323
   -0.010704756  -0.0072817742  0.00040492894
   -0.010644827  -0.0073573844  0.00040384441
   -0.010584034  -0.0074320532  0.00040274088
   -0.010522397  -0.0075058240  0.00040161744
   -0.010459923  -0.0075787352  0.00040047230
   -0.010396607  -0.0076508193  0.00039930321
   -0.010332435  -0.0077221049  0.00039810736
   -0.010267381  -0.0077926167  0.00039688085
   -0.010201395  -0.0078623645  0.00039561876
   -0.010134428  -0.0079313138  0.00039431931
   -0.010066467  -0.0079994187  0.00039298465
  -0.0099975093  -0.0080666471  0.00039161602
  -0.0099275477  -0.0081329657  0.00039021377
  -0.0098565803  -0.0081983340  0.00038877839
  -0.0097846145  -0.0082627065  0.00038731092
  -0.0097116702  -0.0083260391  0.00038581282
  -0.0096377757  -0.0083882985  0.00038428504
  -0.0095629487  -0.0084494601  0.00038272698
  -0.0094872052  -0.0085094744  0.00038114031
  -0.0094105986  -0.0085682939  0.00037953072
  -0.0093331921  -0.0086259011  0.00037790309
  -0.0092550403  -0.0086822975  0.00037626068
  -0.0091761868  -0.0087374937  0.00037460546
  -0.0090966671  -0.0087915045  0.00037293847
  -0.0090165105  -0.0088443490  0.00037125986
  -0.0089357377  -0.0088960566  0.00036956797
  -0.0088543393  -0.0089466623  0.00036785766
  -0.0087722819  -0.0089961634  0.00036612439
  -0.0086895562  -0.0090445322  0.00036436756
  -0.0086061670  -0.0090917453  0.00036258717
  -0.0085221205  -0.0091377815  0.00036078287
  -0.0084374240  -0.0091826165  0.00035895421
  -0.0083520892  -0.0092262216  0.00035710107
  -0.0082661366  -0.0092685656  0.00035522386
  -0.0081795979  -0.0093096261  0.00035332266
  -0.0080924902  -0.0093493963  0.00035139443
  -0.0080048139  -0.0093878408  0.00034943649
  -0.0079165997  -0.0094249028  0.00034745057
  -0.0078279062  -0.0094605361  0.00034544041
  -0.0077388066  -0.0094947132  0.00034341030
  -0.0076493800  -0.0095274259  0.00034136477
  -0.0075597061  -0.0095586841  0.00033930839
  -0.0074698636  -0.0095885148  0.00033724581
  -0.0073799298  -0.0096169715  0.00033518077
  -0.0072899482  -0.0096441437  0.00033311212
  -0.0071999123  -0.0096701049  0.00033103618
  -0.0071098072  -0.0096949011  0.00032895124
  -0.0070196174  -0.0097185695  0.00032685646
  -0.0069293218  -0.0097411400  0.00032475103
  -0.0068388934  -0.0097626334  0.00032263409
  -0.0067483020  -0.0097830577  0.00032050512
  -0.0066575225  -0.0098024056  0.00031836468
  -0.0065665478  -0.0098206693  0.00031621420
  -0.0064753618  -0.0098378644  0.00031405136
  -0.0063839154  -0.0098539866  0.00031187126
  -0.0062921641  -0.0098689970  0.00030967094
  -0.0062000812  -0.0098828379  0.00030744923
  -0.0061076587  -0.0098954408  0.00030520620
  -0.0060149083  -0.0099067314  0.00030294305
  -0.0059218628  -0.0099166327  0.00030066243
  -0.0058285819  -0.0099250679  0.00029836923
  -0.0057351660  -0.0099319802  0.00029607086
  -0.0056417243  -0.0099373710  0.00029377168
  -0.0055483330  -0.0099412662  0.00029147224
  -0.0054550538  -0.0099436922  0.00028917303
  -0.0053619408  -0.0099446813  0.00028687455
  -0.0052690378  -0.0099442713  0.00028457693
  -0.0051763762  -0.0099425022  0.00028227970
  -0.0050839741  -0.0099394096  0.00027998209
  -0.0049918440  -0.0099350138  0.00027768446
  -0.0049000198  -0.0099293274  0.00027538993
  -0.0048085405  -0.0099223976  0.00027309944
  -0.0047174110  -0.0099142804  0.00027081008
  -0.0046266184  -0.0099050167  0.00026851850
  -0.0045361438  -0.0098946342  0.00026622166
  -0.0044459645  -0.0098831502  0.00026391674
  -0.0043560542  -0.0098705708  0.00026160106
  -0.0042663831  -0.0098568876  0.00025927222
  -0.0041769245  -0.0098420644  0.00025692970
  -0.0040876913  -0.0098260418  0.00025457787
  -0.0039987309  -0.0098087898  0.00025222142
  -0.0039100859  -0.0097902993  0.00024986266
  -0.0038217981  -0.0097705667  0.00024750373
  -0.0037339132  -0.0097495970  0.00024514704
  -0.0036464762  -0.0097274083  0.00024279488
  -0.0035595241  -0.0097040323  0.00024044878
  -0.0034730760  -0.0096795086  0.00023810891
  -0.0033871297  -0.0096538628  0.00023577529
  -0.0033016980  -0.0096270956  0.00023345170
  -0.0032168138  -0.0095992293  0.00023114204
  -0.0031324931  -0.0095703027  0.00022884705
  -0.0030487363  -0.0095403520  0.00022656593
  -0.0029655358  -0.0095094068  0.00022429715
